Time,Temperature,Humidity,Pressure
6.500000000000000000e+01,2.335624002857082360e+01,5.273385975336362463e+01,1.010278462915276464e+03
6.600000000000000000e+01,2.192798987841966607e+01,5.848193723728357440e+01,1.012127814174450805e+03
6.700000000000000000e+01,2.300353289789202549e+01,5.977652604285255222e+01,1.007513296043648893e+03
6.800000000000000000e+01,2.236163602504763404e+01,5.544203443145923416e+01,1.011719655762757043e+03
6.900000000000000000e+01,2.135488024539487739e+01,6.238765040527631101e+01,1.009554290134427333e+03
7.000000000000000000e+01,2.236139560550841310e+01,4.929155442933247855e+01,1.013808991774820242e+03
7.100000000000000000e+01,2.353803656646596920e+01,5.403170270360141103e+01,1.013166111029146805e+03
7.200000000000000000e+01,2.196417396089004725e+01,5.141588839698597724e+01,1.012700006472949099e+03
7.300000000000000000e+01,2.356464365581400600e+01,4.566731691463469645e+01,1.014281509340739035e+03
7.400000000000000000e+01,1.938025489591025519e+01,5.458659657078650440e+01,1.010576625218762729e+03
7.500000000000000000e+01,2.282190250437522394e+01,5.439126245808358107e+01,1.014621044796873321e+03
7.600000000000000000e+01,2.208704706823817077e+01,6.256724871621065631e+01,1.013398287346390589e+03
7.700000000000000000e+01,2.170099264953413254e+01,5.815405842277388615e+01,1.011645167069171634e+03
7.800000000000000000e+01,2.209176077653550152e+01,4.987906587835397687e+01,1.013703430220774408e+03
7.900000000000000000e+01,2.001243108539910764e+01,6.427046283167094032e+01,1.010340559731382541e+03
8.000000000000000000e+01,2.178032811216248632e+01,6.110516847762676207e+01,1.010763228757708475e+03
8.100000000000000000e+01,2.235711257151174536e+01,5.791048851734307590e+01,1.011087115415140488e+03
8.200000000000000000e+01,2.347789404474151453e+01,5.386757950575083953e+01,1.011206533437904000e+03
8.300000000000000000e+01,2.148172978172635084e+01,5.020280381638259826e+01,1.010415163535859620e+03
8.400000000000000000e+01,2.119150639710681361e+01,5.313896611964473493e+01,1.013834624600642996e+03
8.500000000000000000e+01,2.149824295641546357e+01,6.044374309852092608e+01,1.011611718399445294e+03
8.600000000000000000e+01,2.291540211770207236e+01,6.442293152967305048e+01,1.012528757452535274e+03
8.700000000000000000e+01,2.232875110965968446e+01,6.271621764136094157e+01,1.011144472950379509e+03
8.800000000000000000e+01,2.147023979623295986e+01,5.255575289106862868e+01,1.009269095049177167e+03
8.900000000000000000e+01,2.251326743311335576e+01,4.940191283355494534e+01,1.012405086037587125e+03
9.000000000000000000e+01,2.209707754934803958e+01,5.570443123455601864e+01,1.009131617536870294e+03
9.100000000000000000e+01,2.296864499053289066e+01,4.615780317218574424e+01,1.011897048930871847e+03
9.200000000000000000e+01,2.129794690612264674e+01,5.661583857092390559e+01,1.009947527441750822e+03
9.300000000000000000e+01,2.167233785340223307e+01,5.426198706850665587e+01,1.014980913998846177e+03
9.400000000000000000e+01,2.160789184686784381e+01,5.266981749065878660e+01,1.013367044083262044e+03
9.500000000000000000e+01,2.053648505186788142e+01,4.702648466366602520e+01,1.012158630686907259e+03
9.600000000000000000e+01,2.229612027706457766e+01,5.756800053284858620e+01,1.013895560016482023e+03
9.700000000000000000e+01,2.226105527217988822e+01,5.233649580169044668e+01,1.010730526033801425e+03
9.800000000000000000e+01,2.200511345664246221e+01,4.915041582144856136e+01,1.012815219068005149e+03
9.900000000000000000e+01,2.176541286662485319e+01,4.063868893359175161e+01,1.012299715650578037e+03
1.000000000000000000e+02,2.058462925794958664e+01,5.486242547474682141e+01,1.012396030122000525e+03
1.010000000000000000e+02,2.157935467723464029e+01,6.386125798334872172e+01,1.013908530250160197e+03
1.020000000000000000e+02,2.165728548347323112e+01,6.330629607273935022e+01,1.013098738154169723e+03
1.030000000000000000e+02,2.119772273077838065e+01,5.271451871706864267e+01,1.012433085494237503e+03
1.040000000000000000e+02,2.183871428833398909e+01,5.198893969819109628e+01,1.009517668845657568e+03
1.050000000000000000e+02,2.240405085681453912e+01,5.734387128037511872e+01,1.010559930557080861e+03
1.060000000000000000e+02,2.388618590121053131e+01,5.000807280405854272e+01,1.011815936599606403e+03
1.070000000000000000e+02,2.217457781283183849e+01,5.650895949909732963e+01,1.012140058561415003e+03
1.080000000000000000e+02,2.225755039072276276e+01,5.883040139192345208e+01,1.010304694412989079e+03
1.090000000000000000e+02,2.192555408423383412e+01,6.113466611942153861e+01,1.015617515013367665e+03
1.100000000000000000e+02,2.008122878470095785e+01,5.449922961760023554e+01,1.014274591082880306e+03
1.110000000000000000e+02,2.197348612455078154e+01,5.398163124911516775e+01,1.012903177480588738e+03
1.120000000000000000e+02,2.206023020994102524e+01,5.061008706621719710e+01,1.012108055291925666e+03
1.130000000000000000e+02,2.446324211248528613e+01,5.086559822980069612e+01,1.011681686545148295e+03
1.140000000000000000e+02,2.180763903521887670e+01,5.386760554049236305e+01,1.010572122309966630e+03
1.150000000000000000e+02,2.230154734233361324e+01,5.683682753408088928e+01,1.012116220777778267e+03
1.160000000000000000e+02,2.196528823029475674e+01,5.956792313116624626e+01,1.012386628810214120e+03
1.170000000000000000e+02,2.083132196238046774e+01,5.098410524659827558e+01,1.010137359136777604e+03
1.180000000000000000e+02,2.314282281451502143e+01,6.246344284479761200e+01,1.012501264625867293e+03
1.190000000000000000e+02,2.275193303268677525e+01,5.364438199478715319e+01,1.011767111426762881e+03
1.200000000000000000e+02,2.279103194704304514e+01,5.489316352825782275e+01,1.009138288663183857e+03
1.210000000000000000e+02,2.109061254520526063e+01,5.126394160426088575e+01,1.010709422483830735e+03
1.220000000000000000e+02,2.340279431093609830e+01,4.287879869863529336e+01,1.011379591699867547e+03
1.230000000000000000e+02,2.059814893720771778e+01,5.942022698180524998e+01,1.014831531486010249e+03
1.240000000000000000e+02,2.258685709380026907e+01,5.868421948546216527e+01,1.012834829686800617e+03
1.250000000000000000e+02,2.419045562580997810e+01,5.359336221440893411e+01,1.009996777646350210e+03
1.260000000000000000e+02,2.100946367486931265e+01,5.533495358612435666e+01,1.012729054434126510e+03
1.270000000000000000e+02,2.143370227039722664e+01,5.757969608852049959e+01,1.009679044016592457e+03
1.280000000000000000e+02,2.209965136508764161e+01,4.718727071556728703e+01,1.013624036580830648e+03
1.290000000000000000e+02,2.149652434588380245e+01,5.235473661326852834e+01,1.011293313022273196e+03
1.300000000000000000e+02,2.044933656893386598e+01,5.897132339810913493e+01,1.011859545716891262e+03
1.310000000000000000e+02,2.206856297480602791e+01,4.872855288415375696e+01,1.013988694971313294e+03
1.320000000000000000e+02,2.093769628627389423e+01,5.646778966083314799e+01,1.010069254647123671e+03
1.330000000000000000e+02,2.247359243063518264e+01,4.821709097688297163e+01,1.009904322722330562e+03
1.340000000000000000e+02,2.108057576576619851e+01,5.733214991216762968e+01,1.011124601010481001e+03
1.350000000000000000e+02,2.354993440501753810e+01,5.482179258851257941e+01,1.013557568276528968e+03
1.360000000000000000e+02,2.121674670766376281e+01,4.692434092047245286e+01,1.009720980886784787e+03
1.370000000000000000e+02,2.167793848379432475e+01,6.082369677228585658e+01,1.007751766602834095e+03
1.380000000000000000e+02,2.281351721736966809e+01,5.132704211600975697e+01,1.011323261712386511e+03
1.390000000000000000e+02,2.076913568356604500e+01,5.094873781492809428e+01,1.012827611199866396e+03
1.400000000000000000e+02,2.222745993460413061e+01,5.600284598615471765e+01,1.013800392624608207e+03
1.410000000000000000e+02,2.330714275428242743e+01,6.074318674714357513e+01,1.011305257956871856e+03
1.420000000000000000e+02,2.039251676543877068e+01,4.992089090510801697e+01,1.011382860089325959e+03
1.430000000000000000e+02,2.218463385853230463e+01,5.530839924923985507e+01,1.013730851101383678e+03
1.440000000000000000e+02,2.225988279424842275e+01,5.714408250165286773e+01,1.009195387450456906e+03
1.450000000000000000e+02,2.278182287177731169e+01,5.846552803631571749e+01,1.011417218837225505e+03
1.460000000000000000e+02,2.076304928912191627e+01,5.588220777638612446e+01,1.012285635834887557e+03
1.470000000000000000e+02,2.067954338691572502e+01,5.316486080458339103e+01,1.012673828081927581e+03
1.480000000000000000e+02,2.252194156561689908e+01,5.086204889675639862e+01,1.011235289960213663e+03
1.490000000000000000e+02,2.229698467323318667e+01,5.543071941523187718e+01,1.012051661517558728e+03
1.500000000000000000e+02,2.225049285034587498e+01,4.963930494007196614e+01,1.008267508969880510e+03
1.510000000000000000e+02,2.234644820949697674e+01,4.039324758252696768e+01,1.011012627381499215e+03
1.520000000000000000e+02,2.131997527842150930e+01,5.718279902078833743e+01,1.012680263068831664e+03
1.530000000000000000e+02,2.223225369716100275e+01,5.951967420543097376e+01,1.010526558948618003e+03
1.540000000000000000e+02,2.229307247329868247e+01,4.318533782229080487e+01,1.012088476332384403e+03
1.550000000000000000e+02,2.128564858197363208e+01,4.995134647645031123e+01,1.012670308751204061e+03
1.560000000000000000e+02,2.386577451114475679e+01,5.809577130502599118e+01,1.011486176198713338e+03
1.570000000000000000e+02,2.247383292091178930e+01,6.528747734855849671e+01,1.012255695656494822e+03
1.580000000000000000e+02,2.080869650279734984e+01,5.510396853837703901e+01,1.010555901152073034e+03
1.590000000000000000e+02,2.265655360863382839e+01,5.135998529385432931e+01,1.011690083080455906e+03
1.600000000000000000e+02,2.102531832977267712e+01,5.408551779447579833e+01,1.012915324254383791e+03
1.610000000000000000e+02,2.278708460374245348e+01,6.187438209574092696e+01,1.012235459441452690e+03
1.620000000000000000e+02,2.315859557900740384e+01,5.177017910437731985e+01,1.011120203095654119e+03
1.630000000000000000e+02,2.117931768164828910e+01,5.100403996674873497e+01,1.012336324606436165e+03
1.640000000000000000e+02,2.296337612924432037e+01,5.258628238908983832e+01,1.013071914685954880e+03
1.650000000000000000e+02,2.241278092693649882e+01,5.023335695870643747e+01,1.008925088082133811e+03
1.660000000000000000e+02,2.282206015999448923e+01,5.561335157997397971e+01,1.013738611097433818e+03
1.670000000000000000e+02,2.389679298265394891e+01,6.312339229234780191e+01,1.011495617891978441e+03
1.680000000000000000e+02,2.175461188399712853e+01,5.661539636558014621e+01,1.012638234899860322e+03
1.690000000000000000e+02,2.124626383564250887e+01,5.373823248936856345e+01,1.013795870385467879e+03
1.700000000000000000e+02,2.111048557037447537e+01,5.354094365542228218e+01,1.009942489454154270e+03
1.710000000000000000e+02,2.118418971503456305e+01,4.718404595651671229e+01,1.010935838496358656e+03
1.720000000000000000e+02,2.192289829058589490e+01,5.941554888573579518e+01,1.011567176956186472e+03
1.730000000000000000e+02,2.234115197481664339e+01,5.461081401493598975e+01,1.010824369718313392e+03
1.740000000000000000e+02,2.227669079933001939e+01,5.409760043204687463e+01,1.014602404863755169e+03
1.750000000000000000e+02,2.282718324903602536e+01,7.096553783922431080e+01,1.010714841859259764e+03
1.760000000000000000e+02,2.201300189187790579e+01,5.649376454182843332e+01,1.011166679830769681e+03
1.770000000000000000e+02,2.345353407715731819e+01,5.124104474952407884e+01,1.012306583547404443e+03
1.780000000000000000e+02,2.173534316676204270e+01,5.286821201897228661e+01,1.010196775710885845e+03
1.790000000000000000e+02,2.472016916658962060e+01,6.074222854598377808e+01,1.011406478932365644e+03
1.800000000000000000e+02,2.262566734776500610e+01,5.556635205268882061e+01,1.012476179891875290e+03
1.810000000000000000e+02,2.114284244358371723e+01,4.780861010841316272e+01,1.011500709393426177e+03
1.820000000000000000e+02,2.092910750193888703e+01,5.959614467287601514e+01,1.011859919711650036e+03
1.830000000000000000e+02,2.248247241524318696e+01,5.165927957230503154e+01,1.011206001831327399e+03
1.840000000000000000e+02,2.177653721467414982e+01,6.436648888108773292e+01,1.009728294536228873e+03
1.850000000000000000e+02,2.271400049409209032e+01,6.040024032857323988e+01,1.012482389817008880e+03
1.860000000000000000e+02,2.247323762457354590e+01,5.276339052170624200e+01,1.014632399607470916e+03
1.870000000000000000e+02,2.192717108734312603e+01,6.140508180867556121e+01,1.012027602446175138e+03
1.880000000000000000e+02,2.115320628193159536e+01,5.533927755263701442e+01,1.012337896175871379e+03
1.890000000000000000e+02,2.048515277531413403e+01,5.926386837561109644e+01,1.013039084132675271e+03
1.900000000000000000e+02,2.155348504793298048e+01,5.742366408647237108e+01,1.010096004255179992e+03
1.910000000000000000e+02,2.285639879432347144e+01,5.076821672504563310e+01,1.014553771987194409e+03
1.920000000000000000e+02,2.221409374413020288e+01,5.178225083841269338e+01,1.012303493194634257e+03
1.930000000000000000e+02,2.075426122128801154e+01,6.014980408790580668e+01,1.014447785348633715e+03
1.940000000000000000e+02,2.217318092585118094e+01,5.332612333946729422e+01,1.010900450506714037e+03
1.950000000000000000e+02,2.238531737972883562e+01,5.298175768379001482e+01,1.014727092883836690e+03
1.960000000000000000e+02,2.111614256379886712e+01,5.022438710325323541e+01,1.013162733241052138e+03
1.970000000000000000e+02,2.215372510594552935e+01,5.711799532796730716e+01,1.012829560128778553e+03
1.980000000000000000e+02,2.205820871844600006e+01,6.531262459621572702e+01,1.012351036681529763e+03
1.990000000000000000e+02,2.085702970216937757e+01,4.966233542872863893e+01,1.011627207072888382e+03
2.000000000000000000e+02,2.235778736034828285e+01,5.512109728336378822e+01,1.013800797487710838e+03
2.010000000000000000e+02,2.256078452636823428e+01,6.206110277707714573e+01,1.012210539804772111e+03
2.020000000000000000e+02,2.308305124317527657e+01,5.460179304377142273e+01,1.009049395444619222e+03
2.030000000000000000e+02,2.305380205203490362e+01,5.726185898124867180e+01,1.010324220307439532e+03
2.040000000000000000e+02,2.062233063204291028e+01,4.968803235926560546e+01,1.011721231371710928e+03
2.050000000000000000e+02,2.106217496008487799e+01,5.714153548603824362e+01,1.012464998474748313e+03
2.060000000000000000e+02,2.251503526720865977e+01,5.406427867497725970e+01,1.011915117266650100e+03
2.070000000000000000e+02,2.251378595091220802e+01,5.992864997839931362e+01,1.013828456184690481e+03
2.080000000000000000e+02,2.251504768630604758e+01,6.093693025782375372e+01,1.009073347203942035e+03
2.090000000000000000e+02,2.585273149065472253e+01,6.794781821009307521e+01,1.012215381904757692e+03
2.100000000000000000e+02,2.257089051069316810e+01,5.789816586606787752e+01,1.009273031161919221e+03
2.110000000000000000e+02,2.313556564018059802e+01,5.662898158291083206e+01,1.013139568443226267e+03
2.120000000000000000e+02,2.295400176349320276e+01,5.597192150788667675e+01,1.011858311928337002e+03
2.130000000000000000e+02,2.265139125130579956e+01,5.323416853594655862e+01,1.012629414958036136e+03
2.140000000000000000e+02,2.168473075535965577e+01,5.669241921730845490e+01,1.010704175559115356e+03
2.150000000000000000e+02,2.275896922049326676e+01,5.352299294930485019e+01,1.013919197397486641e+03
2.160000000000000000e+02,2.122717478546242731e+01,5.584230488134807047e+01,1.013562586996088271e+03
2.170000000000000000e+02,2.176318139325999113e+01,6.158798767803979501e+01,1.012875316454517815e+03
2.180000000000000000e+02,2.151463645217089748e+01,4.996728717360179672e+01,1.011805724129704799e+03
2.190000000000000000e+02,2.208187413938632204e+01,6.069939280564522477e+01,1.012869785927942644e+03
2.200000000000000000e+02,2.431465856667350778e+01,6.158557533669932837e+01,1.010939661148019013e+03
2.210000000000000000e+02,2.013273480740825150e+01,5.440965736504460892e+01,1.013283333488531071e+03
2.220000000000000000e+02,2.268626019037451513e+01,4.439072550495702529e+01,1.014474221341485872e+03
2.230000000000000000e+02,2.038728412881035013e+01,5.196089006452783821e+01,1.013605915839968816e+03
2.240000000000000000e+02,2.152806813421056731e+01,6.148497273280554509e+01,1.010905596295288888e+03
2.250000000000000000e+02,2.308895059696736496e+01,5.488565968850559074e+01,1.012542125975909698e+03
2.260000000000000000e+02,2.206428001909546310e+01,5.000348883852544901e+01,1.010060287684362038e+03
2.270000000000000000e+02,2.092225522207069233e+01,5.247612539385891495e+01,1.012858585466763543e+03
2.280000000000000000e+02,2.128469629074003322e+01,5.920310013252276349e+01,1.012675905119293816e+03
2.290000000000000000e+02,2.267959774893467539e+01,5.773366784100689841e+01,1.009195275490701761e+03
2.300000000000000000e+02,2.126963336828286444e+01,5.380533950415152589e+01,1.010257324234131488e+03
2.310000000000000000e+02,2.221645858958197550e+01,5.316587794092656338e+01,1.011575291654884381e+03
2.320000000000000000e+02,2.204557183990381475e+01,5.304120925478088822e+01,1.011548710379288764e+03
2.330000000000000000e+02,2.134839965239418191e+01,5.038794907750748564e+01,1.010185784596871827e+03
2.340000000000000000e+02,2.414394408932532698e+01,6.307687844734721239e+01,1.012583468094028262e+03
2.350000000000000000e+02,2.263391902231801112e+01,5.338839765394330072e+01,1.012377210413410808e+03
2.360000000000000000e+02,1.997485741334239151e+01,6.108579260412748368e+01,1.011708596302032220e+03
2.370000000000000000e+02,2.218645431476942775e+01,6.260658025961225803e+01,1.010866312749762415e+03
2.380000000000000000e+02,2.133821353523161335e+01,5.999155449073980151e+01,1.013573060689624867e+03
2.390000000000000000e+02,2.285243333479622407e+01,5.284189843640975681e+01,1.014483110669632424e+03
2.400000000000000000e+02,2.120747926156730045e+01,5.701865045168304391e+01,1.011274657774230150e+03
2.410000000000000000e+02,2.188526355853310079e+01,5.487902196804542143e+01,1.011081749624267786e+03
2.420000000000000000e+02,2.250498727898045814e+01,5.048149069634936126e+01,1.012736811498117959e+03
2.430000000000000000e+02,2.286575519417012003e+01,5.662179640860801300e+01,1.011462955930379508e+03
2.440000000000000000e+02,2.079970359294422266e+01,4.910480104420098968e+01,1.011790904199005126e+03
2.450000000000000000e+02,2.166549876415905018e+01,6.093839694230781845e+01,1.013109479727586972e+03
2.460000000000000000e+02,2.152505468883904527e+01,5.267691351350803330e+01,1.009135965868739049e+03
2.470000000000000000e+02,2.134667076742628922e+01,5.600579827936419974e+01,1.013977453487279035e+03
2.480000000000000000e+02,2.376545424028109821e+01,5.641643935773070950e+01,1.012109020786494057e+03
2.490000000000000000e+02,2.240498171096095703e+01,5.370547513147961638e+01,1.011382760283156699e+03
2.500000000000000000e+02,2.073911604566495370e+01,5.793346900737637384e+01,1.011866148768667813e+03
2.510000000000000000e+02,2.291786194705477442e+01,5.262548171688737852e+01,1.011943644032530756e+03
2.520000000000000000e+02,2.412215619701263236e+01,5.935648648728621879e+01,1.009403198044832607e+03
2.530000000000000000e+02,2.303246526055114529e+01,4.827010159876626005e+01,1.014242407341179842e+03
2.540000000000000000e+02,2.048063003404598703e+01,5.563189789773205973e+01,1.012061988448405941e+03
2.550000000000000000e+02,2.151576592713374936e+01,6.469464499529142643e+01,1.012664503195671045e+03
2.560000000000000000e+02,2.326691114918662251e+01,4.999834337697213016e+01,1.013427324655861071e+03
2.570000000000000000e+02,2.129233053438121814e+01,5.161127514737574273e+01,1.010468256313659595e+03
2.580000000000000000e+02,2.244381942814622732e+01,5.756953924829457492e+01,1.012710207848552841e+03
2.590000000000000000e+02,2.277463405342933811e+01,5.589790890969798909e+01,1.011598538363651755e+03
2.600000000000000000e+02,2.107306952842191805e+01,5.675315049636779463e+01,1.013270156162824719e+03
2.610000000000000000e+02,2.194047464393819880e+01,5.744593565073832053e+01,1.008809158869472753e+03
2.620000000000000000e+02,1.875873265993092787e+01,5.817360734280885026e+01,1.011851358549638121e+03
2.630000000000000000e+02,2.097561235866571039e+01,6.054849920978111300e+01,1.011095769016324084e+03
2.640000000000000000e+02,2.174743184860684053e+01,5.704909328464256646e+01,1.012648394425951210e+03
2.650000000000000000e+02,2.075221681803515139e+01,5.379371172690728997e+01,1.012705066281052268e+03
2.660000000000000000e+02,2.363241130393163658e+01,5.836286850601365472e+01,1.010938561157766912e+03
2.670000000000000000e+02,2.056985862203936577e+01,6.449940967447608386e+01,1.010931739203735901e+03
2.680000000000000000e+02,2.155995551330301652e+01,5.433683126808713126e+01,1.011834001947163983e+03
2.690000000000000000e+02,2.213074057728609034e+01,5.012735347664678898e+01,1.010655036659027132e+03
2.700000000000000000e+02,2.344127328906611396e+01,6.053540334643486176e+01,1.013262975543178186e+03
2.710000000000000000e+02,2.056413784882056106e+01,5.439809418023200749e+01,1.011446189199328842e+03
2.720000000000000000e+02,2.316316375215495782e+01,4.413665226992981871e+01,1.007639517671017529e+03
2.730000000000000000e+02,2.201023306101958710e+01,5.923710838575210857e+01,1.011437766915067300e+03
2.740000000000000000e+02,2.101849134895205040e+01,5.232335907023038857e+01,1.010442184268734081e+03
2.750000000000000000e+02,2.246210347426326948e+01,5.454733358847919789e+01,1.009553086276808585e+03
2.760000000000000000e+02,2.219905969557347092e+01,5.665990165284507185e+01,1.010143860042666120e+03
2.770000000000000000e+02,2.139978312284120676e+01,5.595249839889532950e+01,1.012164112707749496e+03
2.780000000000000000e+02,2.206980208499001961e+01,5.854725908569519532e+01,1.013992961242372303e+03
2.790000000000000000e+02,2.161468640313823997e+01,5.282256814715078264e+01,1.012469776710797419e+03
2.800000000000000000e+02,2.211351734525124968e+01,5.756552899088041642e+01,1.011090244917676387e+03
2.810000000000000000e+02,2.266213067452104823e+01,5.370226661208041463e+01,1.012683856292756104e+03
2.820000000000000000e+02,2.358601681614535295e+01,5.869405240443751381e+01,1.011311364534671497e+03
2.830000000000000000e+02,2.076218450117315228e+01,5.807683742006526728e+01,1.010958099446255233e+03
2.840000000000000000e+02,2.413303337465626797e+01,5.032280648977702242e+01,1.010268455997650562e+03
2.850000000000000000e+02,2.004791220047749789e+01,6.042991058087515910e+01,1.009372256789872381e+03
2.860000000000000000e+02,2.184821490496441498e+01,5.232018277442976029e+01,1.011415114440160778e+03
2.870000000000000000e+02,2.258831720648457519e+01,5.904028899140572406e+01,1.012237080234880182e+03
2.880000000000000000e+02,2.228099186773503249e+01,5.683643656700670022e+01,1.011855064494977682e+03
2.890000000000000000e+02,2.137730048017940732e+01,6.419091838397561389e+01,1.011376049608078915e+03
