1.410000000000000000e+02,2.048322027667466472e+01,3.407358645756867332e+01,1.009150247946632589e+03
1.420000000000000000e+02,2.166436558652145550e+01,5.169420201606579468e+01,1.012074729958145895e+03
1.430000000000000000e+02,2.159109988282523318e+01,5.872089705291018191e+01,1.009262950494558254e+03
1.440000000000000000e+02,2.099390114366791593e+01,7.444260998903054372e+01,1.007743309119640912e+03
1.450000000000000000e+02,2.192672951715648466e+01,5.344722972682180284e+01,1.010359541695080452e+03
1.460000000000000000e+02,2.194585436905632747e+01,6.482908805757550397e+01,1.017364668341995184e+03
1.470000000000000000e+02,2.336388459302464327e+01,5.346619407768591969e+01,1.014455949534308843e+03
1.480000000000000000e+02,2.156749150697262962e+01,6.527764501999178037e+01,1.012314687601289961e+03
1.490000000000000000e+02,2.112776275048722496e+01,6.036711886010899519e+01,1.014500751457848423e+03
1.500000000000000000e+02,2.197893209181777152e+01,5.749700283679741375e+01,1.010544122851974862e+03
1.510000000000000000e+02,2.218224770600193096e+01,5.425976244761234568e+01,1.007160165472228869e+03
1.520000000000000000e+02,2.227603594489125882e+01,5.362527094370854286e+01,1.010044025307324546e+03
1.530000000000000000e+02,2.121859852751452280e+01,5.742928637579863960e+01,1.010154522605743750e+03
1.540000000000000000e+02,2.057869253572744483e+01,6.686527312247915233e+01,1.009980650041219860e+03
1.550000000000000000e+02,2.133908451391891603e+01,6.504473300112427125e+01,1.015798555204642639e+03
1.560000000000000000e+02,2.082128224837468622e+01,6.227535833561610445e+01,1.011154367377708468e+03
1.570000000000000000e+02,2.096939201374131301e+01,4.366733912340933443e+01,1.010618055071200615e+03
1.580000000000000000e+02,2.368676540238127259e+01,5.096577901303544422e+01,1.011832015574879392e+03
1.590000000000000000e+02,2.114956975711257314e+01,3.670304357407712814e+01,1.011816240185650031e+03
1.600000000000000000e+02,2.095017161313846898e+01,5.378041574773203592e+01,1.008419194625375212e+03
1.610000000000000000e+02,2.100010194570333510e+01,4.326240331059942434e+01,1.010313058222849008e+03
1.620000000000000000e+02,2.352610372230047275e+01,5.967300695106347774e+01,1.014164639824080155e+03
1.630000000000000000e+02,2.142810407303522879e+01,5.527642556052236245e+01,1.014674261593531469e+03
1.640000000000000000e+02,2.188086704443156805e+01,4.823891373527211357e+01,1.010074411663477349e+03
1.650000000000000000e+02,2.171883007582552949e+01,6.306923474324611334e+01,1.011084724300295306e+03
1.660000000000000000e+02,2.183723582231602478e+01,6.382399864905721643e+01,1.014501707945792077e+03
1.670000000000000000e+02,2.310929063309803411e+01,5.859958345415257952e+01,1.015633157143622952e+03
1.680000000000000000e+02,2.333636246589860974e+01,4.779565185042895337e+01,1.015095838066308033e+03
1.690000000000000000e+02,2.157563270996456950e+01,6.502456364329633232e+01,1.014558266364793099e+03
1.700000000000000000e+02,2.277022280630915674e+01,4.612868010481483338e+01,1.009940125046802677e+03
1.710000000000000000e+02,2.300601694983854983e+01,5.157315639268997387e+01,1.009822721460899515e+03
1.720000000000000000e+02,2.293776871648240956e+01,6.043219680436268959e+01,1.016083096662854814e+03
1.730000000000000000e+02,2.260280814799499893e+01,6.053494667332419255e+01,1.014652032053165158e+03
1.740000000000000000e+02,2.110780555741836295e+01,4.405946689135289773e+01,1.006947059784501448e+03
1.750000000000000000e+02,2.177624713491427144e+01,2.099604902685943841e+01,1.009785426085618838e+03
1.760000000000000000e+02,2.209062840734700117e+01,3.808537913688394383e+01,1.011741975054759450e+03
1.770000000000000000e+02,1.932167853525046297e+01,6.443698812255945541e+01,1.014168229072024474e+03
1.780000000000000000e+02,2.115629624663350938e+01,5.580531624871257890e+01,1.010767976342913812e+03
1.790000000000000000e+02,2.180701328179794984e+01,3.515970096948444024e+01,1.015354368170172393e+03
1.800000000000000000e+02,2.284154561412355022e+01,3.954830412326458600e+01,1.009353853984451916e+03
1.810000000000000000e+02,2.222838189582552459e+01,3.910098454439388149e+01,1.016318717337456974e+03
1.820000000000000000e+02,2.277724796295637333e+01,5.132012502592779413e+01,1.014324419336693040e+03
1.830000000000000000e+02,2.210093624796407497e+01,4.602141145593729021e+01,1.010032722444987598e+03
1.840000000000000000e+02,2.165711860432421787e+01,5.136637952028486609e+01,1.014842578032537176e+03
1.850000000000000000e+02,2.249374757655681023e+01,5.668562269310758950e+01,1.005779535930154339e+03
1.860000000000000000e+02,2.038816350149623702e+01,6.017664313103178841e+01,1.010832201077254354e+03
1.870000000000000000e+02,2.307212716750303372e+01,6.837930824691630960e+01,1.017574733572054356e+03
1.880000000000000000e+02,2.201949441369732341e+01,4.582279241100815881e+01,1.010712660851420992e+03
1.890000000000000000e+02,2.098617997523103540e+01,6.088479869719465398e+01,1.010531912729519945e+03
1.900000000000000000e+02,2.290599550703031184e+01,5.529353749650641703e+01,1.010280535213612893e+03
1.910000000000000000e+02,2.225440826273023021e+01,5.577533416817691148e+01,1.010624094997063253e+03
1.920000000000000000e+02,2.022297992614844020e+01,6.145377734225689181e+01,1.011448269889083349e+03
1.930000000000000000e+02,2.108586759417071121e+01,6.026764546560170999e+01,1.009158033408115898e+03
1.940000000000000000e+02,2.241104017370581047e+01,4.684745944615396240e+01,1.010349174545143228e+03
1.950000000000000000e+02,2.351888278505600027e+01,5.665840909844286699e+01,1.014724630568324187e+03
1.960000000000000000e+02,2.240096446492261606e+01,5.155036235822606017e+01,1.011978544591651939e+03
1.970000000000000000e+02,2.358928725803083282e+01,5.051966454063845902e+01,1.006709733036199509e+03
1.980000000000000000e+02,2.019546302587638209e+01,5.090071847862745358e+01,1.007722548778394298e+03
1.990000000000000000e+02,2.093722546672854889e+01,4.162847810901079271e+01,1.014849518940414555e+03
2.000000000000000000e+02,2.282087533085855213e+01,5.588415590816615008e+01,1.015284339269549150e+03
2.010000000000000000e+02,2.095068153889730667e+01,4.803797685914551607e+01,1.015585938827285077e+03
2.020000000000000000e+02,2.119641533711930492e+01,6.602674166657004662e+01,1.012326112300698810e+03
2.030000000000000000e+02,2.136271789358695372e+01,5.359786640721260653e+01,1.016893472118747468e+03
2.040000000000000000e+02,2.123259343402526511e+01,4.876416908126463312e+01,1.013358982228909326e+03
2.050000000000000000e+02,2.090686336471091167e+01,7.767915948575779339e+01,1.012200982857136523e+03
2.060000000000000000e+02,2.073575974610530182e+01,5.254708540428246266e+01,1.011245152458789676e+03
2.070000000000000000e+02,2.216751595757277826e+01,4.107721091164340521e+01,1.012725117622937091e+03
2.080000000000000000e+02,2.344827112801697666e+01,4.318141917442856936e+01,1.013938417815271805e+03
2.090000000000000000e+02,2.247542008687568327e+01,4.193632888636905420e+01,1.010217403923881875e+03
2.100000000000000000e+02,2.166060807433112245e+01,6.270260821871850254e+01,1.015508336895461753e+03
2.110000000000000000e+02,2.268921826461932767e+01,5.586640969213259922e+01,1.014093293235393844e+03
2.120000000000000000e+02,2.146028185666192556e+01,6.323792481575217295e+01,1.013290074805309473e+03
2.130000000000000000e+02,2.171273659772485942e+01,6.884261105208187814e+01,1.010941176231727127e+03
2.140000000000000000e+02,2.199169469426449908e+01,8.329593866179874340e+01,1.007608974654957251e+03
2.150000000000000000e+02,2.250791074838155481e+01,6.143692909885917430e+01,1.009804247711323569e+03
2.160000000000000000e+02,2.075009482188277588e+01,6.176269816872977003e+01,1.013911846028416903e+03
2.170000000000000000e+02,2.124954193702350835e+01,6.124933485610049644e+01,1.011951192939391603e+03
2.180000000000000000e+02,2.235031612121335343e+01,6.549795145806028529e+01,1.012905801351138848e+03
2.190000000000000000e+02,2.157095478642813902e+01,5.479169783993180687e+01,1.010692524431371908e+03
2.200000000000000000e+02,2.304735487854653897e+01,7.179872599826008184e+01,1.013084053790879125e+03
2.210000000000000000e+02,2.227373838413967988e+01,5.971091139419502980e+01,1.010293251633751765e+03
2.220000000000000000e+02,2.127388500632621415e+01,7.595007991532548886e+01,1.014301232420942142e+03
2.230000000000000000e+02,2.038403524725879379e+01,4.807645152743856443e+01,1.019417030747719195e+03
2.240000000000000000e+02,2.281187321558772751e+01,4.996725372879360805e+01,1.015863886602216098e+03
2.250000000000000000e+02,2.098100221863304782e+01,6.467995952213182420e+01,1.009077013340425310e+03
2.260000000000000000e+02,2.161537553727687211e+01,5.334313318514337965e+01,1.016376132391396595e+03
2.270000000000000000e+02,2.263391513368610219e+01,5.683475978162621089e+01,1.007754635188171278e+03
2.280000000000000000e+02,2.153665880583439218e+01,4.869022161796495851e+01,1.014691277974695481e+03
2.290000000000000000e+02,2.240184398001267851e+01,5.952980279570336108e+01,1.014827510007518299e+03
2.300000000000000000e+02,2.112721063105690078e+01,4.747578427185853656e+01,1.014909142948549061e+03
2.310000000000000000e+02,2.260568626653478219e+01,4.536037859408592254e+01,1.011420459314131108e+03
2.320000000000000000e+02,2.285551354461096807e+01,5.925985307334011054e+01,1.009929931934804813e+03
2.330000000000000000e+02,2.182575945053196875e+01,5.612967988073344827e+01,1.013771018913016405e+03
2.340000000000000000e+02,2.343739010674302747e+01,5.356162685221431730e+01,1.006782706536238265e+03
2.350000000000000000e+02,2.108243295108620430e+01,4.290545149267128977e+01,1.016726161479082521e+03
2.360000000000000000e+02,2.055861908300087393e+01,6.858039372483632690e+01,1.011382146250802634e+03
2.370000000000000000e+02,2.211790588444990391e+01,5.931674800926458602e+01,1.015066984264259986e+03
2.380000000000000000e+02,2.065704607419946370e+01,5.860649088027926013e+01,1.011337260379723489e+03
2.390000000000000000e+02,2.117229489948716648e+01,4.218655388675784934e+01,1.006755595871339096e+03
2.400000000000000000e+02,2.273216140977126187e+01,4.569415548424443330e+01,1.009331394761818729e+03
2.410000000000000000e+02,2.142382985818323604e+01,5.684475449290541604e+01,1.012336304526219237e+03
2.420000000000000000e+02,2.286343485084066529e+01,6.333207278606688817e+01,1.009126374908123239e+03
2.430000000000000000e+02,2.236446282088526871e+01,5.360845476185156144e+01,1.013103812100934533e+03
2.440000000000000000e+02,2.275604788952976065e+01,7.295384084530586222e+01,1.010620433044894639e+03
2.450000000000000000e+02,2.082019091498694507e+01,6.124695687816291212e+01,1.008512725868005191e+03
2.460000000000000000e+02,2.130134578922265121e+01,4.895097563358105219e+01,1.011024579422476108e+03
2.470000000000000000e+02,2.138152960947158832e+01,5.336580176922955587e+01,1.011736923716152205e+03
2.480000000000000000e+02,2.209492729701372227e+01,4.904567503171601572e+01,1.016885879218622563e+03
2.490000000000000000e+02,2.255966847838586631e+01,6.564525586640374399e+01,1.015794835563397214e+03
2.500000000000000000e+02,2.277106885771232925e+01,4.592447824243566856e+01,1.010952942613094365e+03
2.510000000000000000e+02,2.206642590127939485e+01,6.225213654249493800e+01,1.012742687645116916e+03
2.520000000000000000e+02,2.186889212966751828e+01,6.266442624603993750e+01,1.011574413489932567e+03
2.530000000000000000e+02,2.126758876378301721e+01,7.298102658310817503e+01,1.011201933839807225e+03
2.540000000000000000e+02,2.265988641611082599e+01,4.676103237151239966e+01,1.012548042094306879e+03
2.550000000000000000e+02,2.125327059277959307e+01,5.508887865334837386e+01,1.006663811666209199e+03
2.560000000000000000e+02,2.196594499754740326e+01,5.234837752876313033e+01,1.007979315205443299e+03
2.570000000000000000e+02,2.130485028322330265e+01,6.493800565783854495e+01,1.013984168480125277e+03
2.580000000000000000e+02,2.108881573566720746e+01,5.903659569717029854e+01,1.011878159966794669e+03
2.590000000000000000e+02,2.076079088442137532e+01,4.945389921898188135e+01,1.013114714741533135e+03
2.600000000000000000e+02,2.083351739124928415e+01,6.272383296391320329e+01,1.015420389330698981e+03
2.610000000000000000e+02,2.347234073710480828e+01,4.700016511482366610e+01,1.009310182503177430e+03
2.620000000000000000e+02,2.182151303673949627e+01,4.944977243621756458e+01,1.010983454900945503e+03
2.630000000000000000e+02,2.213710005900841082e+01,4.518163666239439635e+01,1.013494273236026061e+03
2.640000000000000000e+02,2.081736136559862516e+01,4.113656503750243587e+01,1.013064974668827631e+03
2.650000000000000000e+02,2.192022724419273771e+01,5.861908036029775815e+01,1.005928726799499145e+03
2.660000000000000000e+02,2.142133299763838750e+01,7.382408157154677042e+01,1.017297981319781456e+03
2.670000000000000000e+02,2.141338023890625664e+01,4.561987231839542289e+01,1.011647475647344663e+03
2.680000000000000000e+02,2.199965716416547679e+01,5.263859217672815305e+01,1.015493012255038252e+03
2.690000000000000000e+02,2.142995254491638946e+01,5.968527606755491632e+01,1.007929066534322601e+03
2.700000000000000000e+02,2.136893372718710182e+01,5.098888760388279451e+01,1.012376557954184818e+03
2.710000000000000000e+02,2.096483561615852409e+01,5.105642628204746103e+01,1.012430840830878537e+03
2.720000000000000000e+02,2.255185116400735623e+01,5.354864651274058929e+01,1.014753631998007336e+03
2.730000000000000000e+02,2.217804139050171841e+01,6.067351397223011134e+01,1.010470519297377450e+03
2.740000000000000000e+02,2.172079612923321434e+01,7.105898777152532375e+01,1.014161042801236135e+03
2.750000000000000000e+02,2.195637765500325145e+01,5.744621614690289135e+01,1.016942410385666903e+03
2.760000000000000000e+02,2.323114902906829826e+01,5.941227916744178117e+01,1.005649186668516336e+03
2.770000000000000000e+02,2.078716628539657663e+01,4.341783194269692814e+01,1.017248698226630381e+03
2.780000000000000000e+02,2.177042265251204967e+01,6.119796077148445335e+01,1.007042318706796664e+03
2.790000000000000000e+02,2.369725611443437785e+01,6.503425012814381034e+01,1.018136491216855347e+03
2.800000000000000000e+02,2.143750990918313093e+01,5.064587985944773862e+01,1.011718635791211682e+03
2.810000000000000000e+02,2.278884350985701346e+01,3.589480048648323418e+01,1.012337125780293377e+03
2.820000000000000000e+02,2.223272875942864601e+01,6.802612939688673066e+01,1.011031798212601188e+03
2.830000000000000000e+02,2.180482256209033665e+01,5.718021504634406682e+01,1.013842578550825692e+03
2.840000000000000000e+02,2.163733815001975813e+01,5.647290328530816339e+01,1.011887521195603199e+03
2.850000000000000000e+02,2.184912010397711057e+01,4.612874434959452685e+01,1.010196728208298623e+03
2.860000000000000000e+02,2.060928969784484721e+01,5.581471486265240145e+01,1.012831071841893959e+03
2.870000000000000000e+02,2.356565981216754224e+01,5.329979317780221493e+01,1.008117049918821976e+03
2.880000000000000000e+02,2.136948140268630070e+01,4.538470119014472459e+01,1.008709649757786337e+03
2.890000000000000000e+02,2.234364204756530370e+01,5.316702047998930425e+01,1.012217478838113834e+03
2.900000000000000000e+02,2.298152074179826698e+01,8.557939198276216075e+01,1.010722096768481265e+03
